175,2023-04-15 10:48:15.235517,40.0,-1.0,-1.0,5.0,-4.6875,-5.25
176,2023-04-15 10:48:17.310548,40.0,-1.0,-1.0,204.8125,-0.5,-7.1875
178,2023-04-15 10:48:19.436880,40.0,-1.0,-1.0,102.1875,-6.1875,-12.25
179,2023-04-15 10:48:21.481621,40.0,-1.0,-1.0,20.9375,20.9375,3.625
180,2023-04-15 10:48:23.545881,40.0,-1.0,-1.0,224.5625,6.4375,22.875
181,2023-04-15 10:48:25.596224,40.0,-1.0,-1.0,140.5,-0.6875,-9.3125
182,2023-04-15 10:48:27.651568,40.0,-1.0,-1.0,70.3125,-6.1875,-4.3125
183,2023-04-15 10:48:29.714269,40.0,-1.0,-1.0,11.4375,0.6875,-1.0
185,2023-04-15 10:48:31.763816,40.0,-1.0,-1.0,330.8125,2.75,-14.3125
186,2023-04-15 10:48:33.820252,40.0,-1.0,-1.0,246.375,-17.6875,1.375
187,2023-04-15 10:48:35.879754,40.0,-1.0,-1.0,220.8125,8.75,-0.125
188,2023-04-15 10:48:39.999800,40.0,-1.0,-1.0,30.5,4.1875,-1.9375
191,2023-04-15 10:48:42.067722,40.0,-1.0,-1.0,256.25,1.375,-0.625
192,2023-04-15 10:48:44.153594,40.0,-1.0,-1.0,210.125,-6.875,-7.3125
193,2023-04-15 10:48:46.212336,40.0,-1.0,-1.0,134.1875,-1.75,-0.5
194,2023-04-15 10:48:48.259178,40.0,-1.0,-1.0,326.5625,57.0625,9.875
195,2023-04-15 10:48:50.366960,40.0,-1.0,-1.0,283.75,-1.125,-13.625
197,2023-04-15 10:48:52.489305,40.0,-1.0,-1.0,253.625,-10.375,-2.0
198,2023-04-15 10:48:54.527099,40.0,-1.0,-1.0,192.25,0.125,-4.0625
199,2023-04-15 10:48:56.572292,40.0,-1.0,-1.0,37.4375,6.0,-12.6875
200,2023-04-15 10:49:00.691867,40.0,-1.0,-1.0,317.6875,1.1875,6.875
201,2023-04-15 10:49:02.751004,40.0,-1.0,-1.0,343.4375,-7.375,-11.9375
203,2023-04-15 10:49:04.799668,40.0,-1.0,-1.0,144.9375,-1.5,-11.375
204,2023-04-15 10:49:08.919809,40.0,-1.0,-1.0,357.75,-4.625,1.1875
205,2023-04-15 10:49:10.976004,40.0,-1.0,-1.0,115.6875,-11.875,-1.75
206,2023-04-15 10:49:13.031646,40.0,-1.0,-1.0,164.375,-4.5,-7.1875
208,2023-04-15 10:49:15.101390,40.0,-1.0,-1.0,206.625,-4.875,0.5
209,2023-04-15 10:49:17.157550,40.0,-1.0,-1.0,354.375,-1.8125,-2.5
210,2023-04-15 10:49:19.224062,40.0,-1.0,-1.0,36.625,-5.9375,-2.0625
211,2023-04-15 10:49:21.275905,40.0,-1.0,-1.0,37.5625,-5.1875,-7.625
212,2023-04-15 10:49:23.389893,39.0,-1.0,-1.0,21.625,-13.75,-2.375
213,2023-04-15 10:49:25.443399,39.0,-1.0,-1.0,50.1875,-19.4375,-4.9375
215,2023-04-15 10:49:27.544050,39.0,-1.0,-1.0,303.625,-11.625,-1.0625
216,2023-04-15 10:49:29.600915,39.0,-1.0,-1.0,171.0,-7.1875,14.875
217,2023-04-15 10:49:31.655873,39.0,-1.0,-1.0,102.8125,7.3125,-6.75
218,2023-04-15 10:49:33.704842,39.0,-1.0,-1.0,199.6875,-5.9375,8.6875
219,2023-04-15 10:49:35.759750,39.0,-1.0,-1.0,293.3125,-11.0,-6.875
221,2023-04-15 10:49:37.807121,39.0,-1.0,-1.0,200.25,1.5625,7.625
222,2023-04-15 10:49:39.870934,39.0,-1.0,-1.0,226.75,-3.875,-2.4375
224,2023-04-15 10:49:41.919817,39.0,-1.0,-1.0,161.8125,-10.5,-5.9375
226,2023-04-15 10:49:50.143047,39.0,-1.0,-1.0,157.0,-3.1875,-2.25
227,2023-04-15 10:49:52.202239,39.0,-1.0,-1.0,137.875,-6.9375,-7.75
228,2023-04-15 10:49:54.254574,39.0,-1.0,-1.0,187.375,-0.375,-3.6875
229,2023-04-15 10:49:56.331930,39.0,-1.0,-1.0,251.3125,-6.5625,0.9375
230,2023-04-15 10:49:58.379766,39.0,-1.0,-1.0,45.1875,-4.625,-1.9375
232,2023-04-15 10:50:06.620162,39.0,-1.0,-1.0,290.4375,-4.8125,-2.0
234,2023-04-15 10:50:08.690821,39.0,-1.0,-1.0,327.4375,-5.625,-6.875
235,2023-04-15 10:50:10.754818,39.0,-1.0,-1.0,347.6875,0.5,-0.1875
236,2023-04-15 10:50:12.832057,39.0,-1.0,-1.0,107.4375,-7.0,5.625
237,2023-04-15 10:50:16.963797,39.0,-1.0,-1.0,133.875,-3.375,3.875
238,2023-04-15 10:50:19.027848,39.0,-1.0,-1.0,158.125,-14.4375,1.5625
240,2023-04-15 10:50:21.080277,39.0,-1.0,-1.0,221.125,-6.6875,-4.5625
241,2023-04-15 10:50:23.127055,39.0,-1.0,-1.0,257.125,1.5,1.375
242,2023-04-15 10:50:25.192179,39.0,-1.0,-1.0,349.4375,-4.875,0.25
243,2023-04-15 10:50:27.267149,39.0,-1.0,-1.0,48.625,-5.0625,-4.3125
244,2023-04-15 10:50:31.382439,39.0,-1.0,-1.0,198.4375,0.5,-1.5
245,2023-04-15 10:50:33.442542,39.0,-1.0,-1.0,11.25,-8.8125,-5.0625
246,2023-04-15 10:50:35.513805,39.0,-1.0,-1.0,23.8125,-3.125,-0.875
247,2023-04-15 10:50:37.587291,39.0,-1.0,-1.0,44.0,-11.5,-7.9375
248,2023-04-15 10:50:39.663379,39.0,-1.0,-1.0,135.625,-3.6875,-5.25
250,2023-04-15 10:50:41.708157,39.0,-1.0,-1.0,224.3125,-2.5,-3.0
251,2023-04-15 10:50:43.783997,39.0,-1.0,-1.0,305.1875,1.875,0.0
252,2023-04-15 10:50:45.836662,39.0,-1.0,-1.0,332.1875,-6.5625,-6.5625
253,2023-04-15 10:50:47.904298,39.0,-1.0,-1.0,300.125,3.875,16.0625
254,2023-04-15 10:50:49.952117,39.0,-1.0,-1.0,255.25,-3.875,-5.1875
256,2023-04-15 10:50:52.023712,38.0,-1.0,-1.0,231.75,-6.4375,4.6875
257,2023-04-15 10:50:58.207091,38.0,-1.0,-1.0,269.1875,-5.0625,-4.8125
258,2023-04-15 10:51:00.273630,38.0,-1.0,-1.0,140.3125,6.125,-11.875
260,2023-04-15 10:51:02.340198,38.0,-1.0,-1.0,23.9375,-2.8125,-0.0625
261,2023-04-15 10:51:04.451834,38.0,-1.0,-1.0,336.875,-1.75,-5.9375
262,2023-04-15 10:51:06.519072,38.0,-1.0,-1.0,356.25,-8.1875,-6.75
263,2023-04-15 10:51:08.612258,38.0,-1.0,-1.0,340.625,-8.25,-3.25
264,2023-04-15 10:51:10.670503,38.0,-1.0,-1.0,214.1875,-2.5625,-7.0
266,2023-04-15 10:51:12.725199,38.0,-1.0,-1.0,104.4375,-5.1875,-5.0
267,2023-04-15 10:51:14.795629,38.0,-1.0,-1.0,71.0625,-9.125,-4.875
268,2023-04-15 10:51:16.851248,38.0,-1.0,-1.0,346.3125,-5.25,2.0625
269,2023-04-15 10:51:20.965801,38.0,-1.0,-1.0,160.1875,7.3125,-11.1875
270,2023-04-15 10:51:23.020085,38.0,-1.0,-1.0,10.6875,-8.4375,-13.5625
272,2023-04-15 10:51:25.080464,38.0,-1.0,-1.0,300.5,-3.4375,-1.0625
273,2023-04-15 10:51:27.127537,38.0,-1.0,-1.0,298.4375,-5.5625,-8.125
274,2023-04-15 10:51:29.184285,38.0,-1.0,-1.0,289.125,-5.25,-3.3125
275,2023-04-15 10:51:31.232682,38.0,-1.0,-1.0,316.4375,0.9375,-0.25
276,2023-04-15 10:51:33.286903,38.0,-1.0,-1.0,323.875,-21.4375,-10.0
278,2023-04-15 10:51:35.371140,38.0,-1.0,-1.0,175.375,2.0,-6.1875
279,2023-04-15 10:51:37.453326,38.0,-1.0,-1.0,36.1875,1.5,7.6875
